title	group
"Creation of transgenic sugar beet lines expressing insect pest resistance genes cry1C and cry2A"	./data
"."	./data
"Obtaining the transgenic lines of finger millet Eleusine coracana (L.). with dinitroaniline resistance"	./data
"cDNA library construction from meristematic tissue of finger millet panicle"	./data
"."	./data
"Genetic transformation of moss Ceratodon purpureus by means of polycationic carriers of DNA"	./data
"Tubulin tyrosine nitration regulates microtubule organization in plant cells"	./data
"Increasing the resistance of rape plants to the parasitic nematode Heterodera schachtii using RNAi technology"	./data
"Establishment of in vitro culture, plant regeneration, and genetic transformation of Camelina sativa"	./data
"."	./data
"Plant microtubules reorganization under the indirect UV-B exposure and during UV-B-induced programmed cell death"	./data
"Genetic transformation of flax (Linum usaitatissimum L.) with the chimeric GFP-TUA6 gene for the visualization of microtubules"	./data
"."	./data
"Cytoskeleton-mediated signalling pathways in UV-B perception by plant cell"	./data
"Effects of tyrosine kinase and phosphatase inhibitors on mitosis progression in synchronized tobacco BY-2 cells."	./data
"Effects of tyrosine kinase and phosphatase inhibitors on mitosis progression in synchronized tobacco BY-2 cells"	./data
"A somaclonal line SE7 of finger millet (Eleusine coracana) exhibits modified cytokinin homeostasis and increased grain yield"	./data
"Nitric oxide as a critical factor for perception of UV-B irradiation by microtubules in Arabidopsis"	./data
"Effects of phytohormones on the cytoskeleton of the plant cell"	./data
"Effect of serine/threonine protein kinases and protein phosphatases inhibitors on mitosis progression in a synchronized tobacco BY-2 culture"	./data
"."	./data
"Inhibitors of tyrosine kinases and phosphatases as a tool for the investigation of microtubule role in plant cold response"	./data
"Inhibitors of tyrosine kinases and phosphatases as a tool for the investigation of microtubule role in plant cold response."	./data
"Morphological and histochemical analysis of mucous membrane transformation of the artificial urinary bladder"	./data
"Progress in barley In Vitro culture and genetic transformation"	./data
"."	./data
"Nitric oxide signalling via cytoskeleton in plants"	./data
"."	./data
"Generation of transgenic barley lines producing human lactoferrin using mutant alpha-tubulin gene as the selective marker"	./data
"."	./data
"New 2,6-dinitroaniline derivatives with an antimitotic effect and their synergistic activity in the compositions with graminicides"	./data
"The effect of inhibitors of serinethreonine protein kinases on Arabidopsis thaliana root morphology and microtubules organization in its cells"	./data
"Effects of Inhibitors of Serine/Threonine Protein Kinases on Arabidopsis thaliana Root Morphology and Microtubule Organization in Its Cells"	./data
"."	./data
"MAST2-like proteinkinase from grape Vitis vinifera: Cloning of Catalytic domain cDNA"	./data
"Functional role of nitric oxide in plants"	./data
"."	./data
"UV-B overexposure induces programmed cell death in a BY-2 tobacco cell line"	./data
"Exposure of beta-tubulin regions defined by antibodies on an Arabidopsis thaliana microtubule protofilament model and in the cells"	./data
"Bioinformatic search of plant microtubule-and cell cycle related serine-threonine protein kinases"	./data
"Bioinformatics search for plant homologues of STE20-like serine/threonine protein kinases"	./data
"Tyrosine nitration as regulatory posttranslational modification of proteins"	./data
"Bioinformatic search for plant homologs of Ste20-like serine/threonine protein kinases"	./data
"Screening of new 2,4- and 2,6-dinitroaniline derivates for phytotoxicity and antimitotic activity"	./data
"Molecular and structural-biological analysis of Nicotiana plumbaginifolia mutants for identification of the site on their β-tubulins of interaction with dinitroanilines and phosphorothioamides"	./data
"Agrobacterium-mediated transformation of flax with a mutant tubulin gene responsible for resistance to dinitroaniline herbicides"	./data
"Agrobacterium-mediated transformation of flax with a mutant tubulin gene responsible for resistance to dinitroaniline herbicides"	./data
"Screening of new 2,4- and 2,6-dinitroaniline derivates for phytotoxicity and antimitotic activity"	./data
"Molecular and structural-biological analysis of Nicotiana plumbaginifolia mutants for identification of the site of beta-tubulins interaction with dinitroanilines and phosphorotioamidates"	./data
"Structural and biological characterization of the tubulin interaction with dinitroanilines"	./data
"Estimation of the callus formation and regeneration efficiency in spring varieties of barley zoned in Ukraine"	./data
"Structural-biological characteristics of tubulin interaction with dinitroanilines"	./data
"Estimation of the efficiency of callus formation and regeneration in barley spring varieties zoned in Ukraine"	./data
"Bioinformatic search of plant protein kinases involved in the phosphorylation of microtubular proteins and the regulation of the cell cycle"	./data
"Bioinformatic search of plant protein kinases, participating in microtubule protein phosphorylation and cell division regulation"	./data
"Microtubule reorganization as a response to implementation of NO signals in plant cells"	./data
"Reorganization of microtubules as a response to realization of NO (II) signal pathways in plant cell"	./data
"The effect of okadaic acid on Arabidopsis thaliana root morphology and microtubule organization in its cells"	./data
"The effect of okadaic acid on root morphology of Arabidopsis thaliana and microtubule organization in its cells"	./data
"Biolictic transformation of soybean by new selective marker gene conferring resistance to dinitroanilines"	./data
"Tyrosine phosphorylation of plant tubulin"	./data
"Effects of the herbicide isopropyl-N-phenyl carbamate on microtubules and MTOCs in lines of Nicotiana sylvestris resistant and sensitive to its action"	./data
"Effects of tyrosine kinase and phosphatase inhibitors on microtubules in Arabidopsis root cells"	./data
"Development of transformation vectors based upon a modified plant α-tubulin gene as the selectable marker"	./data
"Plant mutant tubulin genes as marker selective genes for genetic engineering"	./data
"Nico tiana sylvestris L. mutants resistant to isopropyl-N-phenylcarbamate possess an increased stability of the centers of microtubule organization"	./data
"Somaclonal variability as a source for creation of new varieties of finger millet Eleusine coracana (L.) Gaertn"	./data
"Somaclonal variability as a source for creation of new varieties of finger millet Eleusine coracana (L.) Gaertn."	./data
"Plant mutant tubulin genes as marker selective genes for genetic engineering"	./data
"Comparative analysis of embryogenic potential of soybean cultivars zoned in different eco-geographic world regions"	./data
"Analysis of reproductive development of mutant Nicotiana sylvestris plants resistant to isopropyl-N-phenylcarbamate"	./data
"Analysis of reproductive development of mutant Nicotiana sylvestris plants resistant to isopropyl-N-phenylcarbamate"	./data
"Comparative analysis of embryogenic potential of soybean cultivars zoned in different eco-geographic world regions"	./data
"Application of GFP technique for cytoskeleton visualization onboard the International Space Station"	./data
"Evaluation of embryogenic potential of soybean cultivars zoned in forest-steppe and marshy woodlands of Ukraine as essential stage for the further transformation"	./data
"Evaluation of embryological potential of soybean cultivars zoned in forest, steppe, and marshy woodlands of Ukraine as essential stage for the further transformation "	./data
"The effect of dinitroaniline and phosphorothioamidate herbicides on polyploidisation in vitro of Nepeta plants"	./data
"Specific recognition of centrosomal antigen(s) in plant cells by the new polyclonal antibody pol3D2"	./data
"Microprotoplasts as an efficient technique for chromosome transfer between incompatible plant species "	./data
"Obtaining and analysis of isopropyl-N-phenyl carbamate resistant lines of Nicotiana species"	./data
"Structural modeling of the interaction of plant α-tubulin with dinitroaniline and phosphoroamidate herbicides"	./data
"Efficient callus formation and plant regeneration of goosegrass "	./data
"Sensitivity of Eleusine indica callus to trifluralin and amiprophosmethyl in correlation with the binding of these compounds to tubulin"	./data
"Transfer of amiprophosmethyl resistance from a Nicotiana plumbaginifolia mutant by somatic hybridisation"	./data
"Resistance to herbicides with antimicrotubular activity: From natural mutants to transgenic plants"	./data
"The obtaining γ-hybrids of higher plants with mutant β-tubulin"	./data
"Somatic hybrids of higher plants obtained from amiprophosmethyl-resistant mutant nicotiniana plumbaginifolia"	./data
"Somatic Hybrids of Higher Plants Obtained from Amiprophosmethyl-Resistant Mutant Nicotiana plumbaginifolia"	./data
"Strigolactones as an auxiliary hormonal defence mechanism against leafy gall syndrome in Arabidopsis thaliana"	./data
"Difference in striga-susceptibility is reflected in strigolactone secretion profile, but not in compatibility and host preference in arbuscular mycorrhizal symbiosis in two maize cultivars"	./data
"Planteose as a storage carbohydrate required for early stage of germination of Orobanche minor and its metabolism as a possible target for selective control"	./data
"A strigolactone signal is required for adventitious root formation in rice"	./data
"Carlactone is converted to carlactonoic acid by MAX1 in Arabidopsis and its methyl ester can directly interact with AtD14 in vitro"	./data
"Low strigolactone root exudation: A novel mechanism of broomrape (Orobanche and Phelipanche spp.) resistance available for faba bean breeding"	./data
"Apical dominance in saffron and the involvement of the branching enzymes CCD7 and CCD8 in the control of bud sprouting"	./data
"Shoot-derived signals other than auxin are involved in systemic regulation of strigolactone production in roots"	./data
"Induction of germination"	./data
"Avenaol, a germination stimulant for root parasitic plants from Avena strigosa"	./data
"Strigolactones are involved in phosphate- and nitrate-deficiency-induced root development and auxin transport in rice"	./data
"7α- and 7ß-Hydroxyorobanchyl acetate as germination stimulants for root parasitic weeds produced by cucumber"	./data
"Mechanism of the rice hull-induced germination of Monochoria vaginalis seeds in darkness"	./data
"Acyclic carotenoid and cyclic apocarotenoid cleavage by an orthologue of lignostilbene-α,β-dioxygenase in Rhodopseudomonas palustris"	./data
"Nitrogen and phosphorus fertilization negatively affects strigolactone production and exudation in sorghum"	./data
"Chemistry of Strigolactones: Why and How do Plants Produce so Many Strigolactones?"	./data
"Strigone, isolation and identification as a natural strigolactone from Houttuynia cordata"	./data
"Confirming stereochemical structures of strigolactones produced by rice and tobacco"	./data
"Origin of strigolactones in the green lineage"	./data
"Germination stimulants of Phelipanche ramosa in the rhizosphere of Brassica napus are derived from the glucosinolate pathway"	./data
"How do nitrogen and phosphorus deficiencies affect strigolactone production and exudation?"	./data
"Strigolactones-intriguing biologically active compounds: Perspectives for deciphering their biological role and for proposing practical application"	./data
"Interaction between 2,6-diisopropylphenoxyacetic acid (DIPA) and plant growth regulators on shoot growth and flowering of a perennial aquatic plant, Sagittaria pygmaea"	./data
"Characterization of strigolactones exuded by Asteraceae plants"	./data
"Strigolactones regulate protonema branching and act as a quorum sensing-like signal in the moss Physcomitrella patens"	./data
"Abamine as a basis for new designs of regulators of strigolactone production"	./data
"5-Aminolevulinic acid ameliorates salinity-induced metabolic, water-related and biochemical changes in Brassica napus L"	./data
"The role of strigolactones in host specificity of Orobanche and Phelipanche seed germination"	./data
"Strigolactone deficiency confers resistance in tomato line SL-ORT1 to the parasitic weeds Phelipanche and Orobanche spp."	./data
"Structure-activity relationship of naturally occurring strigolactones in Orobanche minor seed germination stimulation"	./data
"Studies on the host recognition mechanism of root parasitic plants"	./data
"The strigolactone story"	./data
"A new lead chemical for strigolactone biosynthesis inhibitors"	./data
"Strigolactones as germination stimulants for root parasitic plants"	./data
"A tomato strigolactone-impaired mutant displays aberrant shoot morphology and plant interactions"	./data
"5-Aminolevulinic acid improves photosynthetic gas exchange capacity and ion uptake under salinity stress in oilseed rape (Brassica napus L.)"	./data
"Allelochemicals for plant-plant and plant-microbe interactions"	./data
"Feedback-regulation of strigolactone biosynthetic genes and strigolactone-regulated genes in Arabidopsis"	./data
"Absorption of hydroxyproline-containing peptides in vascularly perfused rat small intestine in situ"	./data
"7-Oxoorobanchyl acetate and 7-oxoorobanchol as germination stimulants for root parasitic plants from flax (Linum usitatissimum)"	./data
"Synthetic disproof of the structure proposed for solanacol, the germination stimulant for seeds of root parasitic weeds"	./data
"Unique phytochrome responses of the holoparasitic plant Orobanche minor"	./data
"Strigolactones: Structures and biological activities"	./data
"Fabacyl acetate, a germination stimulant for root parasitic plants from Pisum sativum"	./data
"Inhibition of shoot branching by new terpenoid plant hormones"	./data
"Strigolactones, host recognition signals for root parasitic plants and arbuscular mycorrhizal fungi, from Fabaceae plants"	./data
"Biosynthetic considerations could assist the structure elucidation of host plant produced rhizosphere signalling compounds (strigolactones) for arbuscular mycorrhizal fungi and parasitic plants"	./data
"Production of strigolactones by Arabidopsis thaliana responsible for Orobanche aegyptiaca seed germination"	./data
"Sorgomol, germination stimulant for root parasitic plants, produced by Sorghum bicolor"	./data
"Brz220 interacts with DWF4, a cytochrome P450 monooxygenase in brassinosteroid biosynthesis, and exerts biological activity"	./data
"Isolation and identification of alectrol as (+)-orobanchyl acetate, a germination stimulant for root parasitic plants"	./data
"Nitrogen deficiency as well as phosphorus deficiency in sorghum promotes the production and exudation of 5-deoxystrigol, the host recognition signal for arbuscular mycorrhizal fungi and root parasites"	./data
"2′-Epi-orobanchol and solanacol, two unique strigolactones, germination stimulants for root parasitic weeds, produced by tobacco"	./data
"Resistance of red clover (Trifolium pratense) to the root parasitic plant Orobanche minor is activated by salicylate but not by jasmonate"	./data
"Role of cAMP in gibberellin promotion of seed germination in Orobanche minor Smith"	./data
"Progesterone: Its occurrence in plants and involvement in plant growth"	./data
"Characterization of mRNAs encoding ethylene biosynthesis enzymes in the root holoparasitic plants Orobanche"	./data
"Phosphorus deficiency in red clover promotes exudation of orobanchol, the signal for mycorrhizal symbionts and germination stimulant for root parasites"	./data
"Search for germination stimulants and inhibitors for root parasitic weeds"	./data
"Growth regulators restore germination of Orobanche seeds that are conditioned under water stress and suboptimal temperature"	./data
"Effect of 5-aminolevulinic acid on development and salt tolerance of potato (Solanum tuberosum L.) microtubers in vitro"	./data
"Characterization of strigolactones, germination stimulants for the root parasitic plants Striga and Orobanche, produced by maize, millet and sorghum"	./data
"Effects of fluridone and norflurazon on conditioning and germination of Striga asiatica seeds"	./data
"Effect of salinity on physiological characteristics, yield and quality of microtubers in vitro in potato"	./data
"Effect of γ-radiation on development, yield and quality of microtubers in vitro in Solanum tuberosum L."	./data
"Germination response of Orobanche seeds subjected to conditioning temperature, water potential and growth regulator treatments"	./data
"Interaction between Orobanche crenata and its host legumes: Unsuccessful haustorial penetration and necrosis of the developing parasite"	./data
"The modulating effect of the perisperm-endosperm envelope on ABA-inhibition of seed germination in cucumber"	./data
"Cloning of a cryptochrome homologue from the holoparasitic plant Orobanche minor Sm"	./data
"Confirmation and quantification of strigolactones, germination stimulants for root parasitic plants Striga and Orobanche, produced by cotton"	./data
"Isolation and characterization of a cDNA encoding phytochrome A in the non-photosynthetic parasitic plant, Orobanche minor Sm."	./data
"Brassinosteroid deficiency due to truncated steroid 5α-reductase causes dwarfism in the lk mutant of pea"	./data
"In vitro infection of host roots by differentiated calli of the parasitic plant Orobanche"	./data
"Fluridone and norflurazon, carotenoid-biosynthesis inhibitors, promote seed conditioning and germination of the holoparasite Orobanche minor"	./data
"A Semidwarf Phenotype of Barley uzu Results from a Nucleotide Substitution in the Gene Encoding a Putative Brassinosteroid Receptor"	./data
"Medium, Explant and Genotype Factors Influencing Shoot Regeneration in Oilseed Brassica spp."	./data
"Uzu mutation in barley (Hordeum vulgare L.) reduces the leaf unrolling response to brassinolide"	./data
"A plant growth retardant related to chlamydocin and its proposed mechanism of action"	./data
"(+)-Strigol, a witchweed seed germination stimulant, from Menispermum dauricum root culture"	./data
"Analysis of strigolactones, germination stimulants for Striga and Orobanche, by high-performance liquid chromatography/tandem mass spectrometry"	./data
"Occurrence of biologically active 2-thioxopyrrolidines and 3,5-disubstituted 2-thiohydantoins from the pungent principle of radish (Raphanus sativus L.)"	./data
"Brz220 a novel brassinosteroid biosynthesis inhibitor: Stereochemical structure-activity relationship"	./data
"A specific and potent inhibitor of brassinosteroid biosynthesis possessing a dioxolane ring"	./data
"Molecular basis of resistance to s-triazine herbicides in Poa annua L. and its photosynthetic properties under different light conditions"	./data
"Inhibitory and promotive allelopathy in rice (Oryza sativa L.)"	./data
"Responses of annual bluegrass (Poa annua L.) and creeping bentgrass (Agrostis palustris Huds.) seedlings to nitrogen, phosphorus and potassium"	./data
"Synthesis, herbicidal activity and thermal stability of N-(2-phenyloxiran-2-ylmethyl) benzenesulfonamide derivatives"	./data
"A specific brassinosteroid biosynthesis inhibitor, Brz2001: Evaluation of its effects on Arabidopsis, cress, tobacco, and rice"	./data
"Production of clover broomrape seed germination stimulants by red clover root requires nitrate but is inhibited by phosphate and ammonium"	./data
"Preparation of (±)-abscisic acid for use as a stable and pure internal standard"	./data
"Antimicrobial activity of 3-substituted thioxopyrrolidines"	./data
"Momilactones A and B in rice straw harvested at different growth stages"	./data
"Restoration of gibberellin biosynthesis by 2,6-diisopropylphenoxyacetic acid in uniconazole-treated rice plants"	./data
"Alectrol and orobanchol, germination stimulants for Orobanche minor, from its host red clover"	./data
"Effect of Jasmonates and Related Compounds on Seed Germination of Orobanche minor Smith and Striga hermonthica (Del.) Benth"	./data
"Cotylenins and Fusicoccins Stimulate Seed Germination of Striga hermonthica (Del.) Benth and Orobanche minor Smith"	./data
"Biological activities of an abscisic acid analog in barley, cress, and rice"	./data
"Formation of raphanusanins depends on extraction procedure and solvent"	./data
"Effects of aqueous extract of rice plants (Oryza sativa l.) on seed germination and radicle elongation of Monochoria vaginalis var. plantaginea"	./data
"Effects of Plant Growth Regulators on Shoot Growth and Flowering of a Perennial Paddy Weed, Sagittaria pygmaea Miq."	./data
"Effect of grandinol and phloroglucinol derivatives on gibberellin-inducible α-amylase synthesis in barley aleurone cells"	./data
"Mechanism of electron flow through the Q(B) site in photosystem II. 4. Reaction mechanism of plastoquinone derivatives at the Q(B) site in spinach photosystem II membrane fragments"	./data
"Structural requirements of phenoxyalkanoic acids and related compounds for promotion of flowering in Sagittaria pygmaea miq"	./data
"Effects of grandinol and related phloroglucinol derivatives on transpiration and stomatal closure"	./data
"Easy Preparation Method for 2-Thioxopyrrolidine Derivatives Including 3-Hydroxymethylene-2-thioxopyrrolidine, an Antimicrobial Degradation Product of Radish Pungent Principle, via (E,Z)-4-Methoxy-3-butenyl Isothiocyanate"	./data
"Promotion of Flowering in Sagittaria pygmaea Miq. by 2,6-Diisopropylphenoxyacetic Acid"	./data
"Selective and specific degradation of the D 1 protein induced by binding of a novel Photosystem II inhibitor to the QB site"	./data
"Effects of brassinosteroids on conditioning and germination of clover broomrape (Orobanche minor) seeds"	./data
"Inhibitors of skin-tumor promotion. XIII. Inhibitory effects of euglobals and their related compounds on Epstein-Barr virus activation and on two-stage carcinogenesis of mouse skin tumors"	./data
"Inhibitory effects of 3-nitrophloroglucinecarboxylic acid derivatives on Epstein-Barr virus early antigen induction"	./data
"Photosystem II inhibition by phloroglucinol derivatives having both phenol and urea functionalities"	./data
"Photosystem ii inhibition by pyran-enamine derivatives"	./data
"Inhibitory effects of 3-nitro-2,4,6-trihydroxybenzamides on Epstein-Barr virus early antigen induction"	./data
"Structure-activity relationships in photosystem II inhibition by 5-acyl-3-(1-aminoalkylidene)-4-hydroxy-2H-pyran-2,6(3H)-dione derivatives"	./data
"Phloroglucinol Derivatives as Potent Photosystem II Inhibitors"	./data
"Photosynthetic inhibitors in Eucalyptus grandis"	./data
"Phytotoxic activity of N-benzylbenzenesulfonamides"	./data
"1H nuclear magnetic resonance study on transbilayer permeation of chlorpromazine in lecithin vesicles"	./data
"Divergent patterns of endogenous small RNA populations from seed and vegetative tissues of Glycine max"	./data
"Tissue-Specific Regulation of Gene Expression by siRNAs in Soybean"	./data
"Endogenous, tissue-specific short interfering RNAs silence the chalcone synthase gene family in glycine max seed coatsWOA"	./data
"A putative autonomous 20.5 kb-CACTA transposon insertion in an F3'H allele identifies a new CACTA transposon subfamily in glycine max"	./data
"Novel exon combinations generated by alternative splicing of gene fragments mobilized by a CACTA transposon in Glycine max"	./data
"A rearrangement resulting in small tandem repeats in the F3′5′H gene of white flower genotypes is associated with the soybean W1 locus"	./data
"Transcriptome changes in the phenylpropanoid pathway of Glycine max in response to Pseudomonas syringae infection"	./data
"The wp mutation of Glycine max carries a gene-fragment-rich transposon of the CACTA superfamily"	./data
"Identification and functional analysis of Arabidopsis proteins that interact with resistance gene product RPS2 in yeast"	./data
"Microarrays for global expression constructed with a low redundancy set of 27,500 sequenced cDNAs representing an array of developmental stages and physiological conditions of the soybean plant"	./data
"The nuclear gene Rf3 affects the expression of the mitochondrial chimeric sequence R implicated in S-type male sterility in maize"	./data
"Integrated R2 sequence in mitochondria of fertile B37N maize encodes and expresses a 130 kD polypeptide similar to that encoded by the S2 episome of S-type male sterile plants"	./data
"An S1 episomal gene of maize mitochondria is expressed in male sterile and fertile plants of the S-type cytoplasm"	./data
"Regulation of secondary wall synthesis and cell death by NAC transcription factors in the monocot Brachypodium distachyon"	./data
"Phenolic acids in plant cell walls: Composition and industrial applications"	./data
"AtBGAL10 is the main xyloglucan β-galactosidase in arabidopsis, and its absence results in unusual xyloglucan subunits and growth defects"	./data
"Expression of a yeast polygalacturonase gene in Arabidopsis thaliana"	./data
"MYB46 modulates disease susceptibility to Botrytis cinerea in Arabidopsis"	./data
"Xyloglucan endotransglucosylase and cell wall extensibility"	./data
"The overexpression of AtPrx37, an apoplastic peroxidase, reduces growth in Arabidopsis"	./data
"Lack of α-xylosidase activity in arabidopsis alters xyloglucan composition and results in growth defects"	./data
"Potential role for purple acid phosphatase in the dephosphorylation of wall proteins in tobacco cells"	./data
"Stimulation of turbot phagocytes by Ulva rigida C. Agardh polysaccharides"	./data
"Apoplastic glycosidases active against xyloglucan oligosaccharides of Arabidopsis thaliana"	./data
"Role of apoplastic ascorbate and hydrogen peroxide in the control of cell growth in pine hypocotyls"	./data
"Water-soluble seaweed extracts modulate the respiratory burst activity of turbot phagocytes"	./data
"Changes in α-xylosidase during intact and auxin-induced growth of pine hypocotyls"	./data
"AtFXG1, an Arabidopsis gene encoding α-L-fucosidase active against fucosylated xyloglucan oligosaccharides"	./data
"Cloning and expression pattern of a gene encoding an α-xylosidase active against xyloglucan oligosaccharides from arabidopsis"	./data
"The cell wall stiffening mechanism in Pinus pinaster Aiton: Regulation by apoplastic levels of ascorbate and hydrogen peroxide"	./data
"Autolysis promotes the extension capacity of Zea mays coleoptile cell walls in response to acid pH solutions"	./data
"A xyloglucan from persimmon fruit cell walls"	./data
"Cell wall autolysis during kiwifruit development"	./data
"Changes in ascorbic acid levels in apoplastic fluid during growth of pine hypocotyls. Effect on peroxidase activities associated with cell walls"	./data
"Analysis of the growth kinetic of fruits of Actinidia deliciosa"	./data
"Pectin Depolymerase Activities Associated with Cell Walls from Cicer arietinum L. Epicotyl"	./data
"Changes in cell wall composition and water-soluble polysaccharides during kiwifruit development"	./data
"Changes in Dehydrodiferulic Acids and Peroxidase Activity against Ferulic Acid Associated with Cell Walls during Growth of Pinus pinaster Hypocotyl"	./data
"Glycanase activities associated with cell walls of Cicer arietinum L. epicotyls"	./data
"Changes in peroxidase activity associated with cell walls during pine hypocotyl growth"	./data
"Implication of persimmon fruit hemicellulose metabolism in the softening process. Importance of xyloglucan endotransglycosylase"	./data
"Metabolism of cell wall polysaccharides from persimmon fruit. Pectin solubilization during fruit ripening occurs in apparent absence of polygalacturonase activity"	./data
"Pine xyloglucan. Occurrence, localization and interaction with cellulose"	./data
"Purification and structure of xyloglucan in pine hypocotyls"	./data
"Glycanases associated with cell walls of Cicer arietinum l: Arabinogalactan degradation"	./data
"Growth capacity in response to auxin of coleoptile segments of normal and dwarf rice strains"	./data
"Changes in cell wall polysaccharides during the growth of Phaseolus vulgaris leaves"	./data
"Changes in pectic and hemicellulosic polysaccharides during acid pH-induced growth in pine hypocotyl segments"	./data
"Inhibition of the coleoptile growth in avena sativa by endosperm removal-changes in auxin, osmotica and cell wall"	./data
"Changes in the molecular weight distribution of the hemicellulosic polysaccharides from rice coleoptiles growing under different conditions"	./data
"Auxin-induced growth in hypocotyl segments of Pinus pinaster aiton. Changes in molecular weight: Distribution of hemicellulosic polysaccharides"	./data
"Growth capacity in response to auxin of coleoptile segments of normal and dwarf rice strains"	./data
"Growth and cell wall changes in rice coleoptiles - Fractionation of cell wall and changes in noncellulosic polysaccharides during intact growth"	./data
"Growth and cell wall changes in rice coleoptiles growing under different conditions I. Changes in turgor pressure and cell wall polysaccharides during intact growth"	./data
"Growth and cell wall changes in rice coleoptiles growing under different conditions II. Auxin-induced growth in coleoptile segments"	./data
"Effect of cytokinins and nojirimycin on auxin-induced growth in rice coleoptiles"	./data
"Cell-Cycle Regulators and Cell Death in Immunity"	./data
"A noncanonical role for the CKI-RB-E2F cell-cycle signaling pathway in plant effector-triggered immunity"	./data
"A tomato phloem-mobile protein regulates the shoot-to-root ratio by mediating the auxin response in distant organs"	./data
"Molecular mechanisms underlying phosphate sensing, signaling, and adaptation in plants"	./data
"The draft genome of watermelon (Citrullus lanatus) and resequencing of 20 diverse accessions"	./data
"Construction of a bacterial artificial chromosome library containing large EcoRI and HindIII genomic fragments of lettuce"	./data
"Level of polymorphism and genetic mapping of AFLP markers in rice"	./data
"Exploring the potential of phyllosilicate minerals as potassium fertilizers using sodium tetraphenylboron and intensive cropping with perennial ryegrass"	./data
"The Decoy Substrate of a Pathogen Effector and a Pseudokinase Specify Pathogen-Induced Modified-Self Recognition and Immunity in Plants"	./data
"Infrared nondestructive testing of cavity defects and PNN recognition and quantitative evaluation"	./data
"Fourier transform mid-infrared photoacoustic spectroscopy for presymptomatic detection of powdery mildew infection in rubus corchorifolius L."	./data
"Intraspecific variation in potassium uptake and utilization among sweet potato (Ipomoea batatas L.) genotypes"	./data
"Two cytoplasmic effectors of phytophthora sojae regulate plant cell death via interactions with plant catalases"	./data
"Application of waterborne acrylic emulsions in coated controlled release fertilizer using reacted layer technology"	./data
"An arabidopsis plasma membrane proton ATPase modulates JA signaling and is exploited by the Pseudomonas syringae effector protein AvrB for stomatal invasion"	./data
"Determination of Nitrogen in Rapeseed by Fourier Transform Infrared Photoacoustic Spectroscopy and Independent Component Analysis"	./data
"Aqueous polyacrylate/poly(silicone-co-acrylate) emulsion coated fertilizers for slow nutrient-release application"	./data
"Determination of the contents of magnesium and potassium in rapeseeds using FTIR-PAS combined with least squares support vector machines and uninformative variable elimination"	./data
"Recognition of supraglacial debris in the Tianshan Mountains on polarimetric SAR images"	./data
"The FLS2-associated kinase BIK1 directly phosphorylates the NADPH oxidase RbohD to control plant immunity"	./data
"Classification of rapeseed colors using Fourier transform mid-infrared photoacoustic spectroscopy"	./data
"Multiple rice MicroRNAs are involved in immunity against the blast fungus Magnaporthe oryzae"	./data
"Estimation the dongkemadi glacier thickness change by ALOS/PALSAR"	./data
"Evaluation of surface defect area in metal based on infrared thermal image"	./data
"Estimation and analysis of the surface velocity field of mountain glaciers in Muztag Ata using satellite SAR data"	./data
"Electromagnetic excitation for infrared thermography NDT"	./data
"Infrared nondestructive testing electromagnetic excitation model based on partial least-squares regression"	./data
"Glacier thickness change mapping using insar methodology"	./data
"Proline isomerization of the immune receptor-interacting protein RIN4 by a cyclophilin inhibits effector-triggered immunity in arabidopsis"	./data
"Detection of early defects of apple based on the image fusion"	./data
"Fast and nondestructive determination of protein content in rapeseeds (Brassica napus L.) using Fourier transform infrared photoacoustic spectroscopy (FTIR-PAS)"	./data
"Receptor-like kinases in plant innate immunity"	./data
"Coherence based analysis of distributed scatterers in the Qinghai-Tibet Plateau"	./data
"Minimum data set for assessing soil quality in farmland of northeast china"	./data
"Monitoring glacier zones and snow/firn line changes in the Qinghai-Tibetan Plateau using C-band SAR imagery"	./data
"Application of mid-infrared photoacoustic spectroscopy in monitoring carbonate content in soils"	./data
"Two-dimensional barcode encryption technology based on improved chaotic sequences of logistics"	./data
"Rapid determination of nitrate in chinese cabbage using fourier transforms mid-infrared spectroscopy"	./data
"Influence of Humic Acid on Interaction of Ammonium and Potassium Ions on Clay Minerals"	./data
"Identification of dust source using Fourier transform mid-infrared photoacoustic spectroscopy"	./data
"Snow-depth retrieval algorithms on MEMLS"	./data
"Development of biochar modified polyacrylate emulsions coated controlled release fertilizers"	./data
"BIK1 interacts with PEPRs to mediate ethylene-induced immunity"	./data
"Structural basis for flg22-induced activation of the Arabidopsis FLS2-BAK1 immune complex"	./data
"Method of image fusion for apple surface quality detection"	./data
"SAR superresolution imaging algorithm based on Spatially Variant Apodization"	./data
"Mountain glacier motion change detection by satellite L-band SAR data"	./data
"Review on key technologies of infrared thermal wave detection technology in parts defects"	./data
"Monitoring thickness and volume changes of the Dongkemadi Ice Field on the Qinghai-Tibetan Plateau (1969-2000) using Shuttle Radar Topography Mission and map data"	./data
"Effectors of Bacterial Pathogens: Modes of Action and Plant Targets"	./data
"Phytopathogen effectors subverting host immunity: Different foes, similar battleground"	./data
"Interaction between permafrost and infrastructure along the Qinghai-Tibet Railway detected via jointly analysis of C- and L-band small baseline SAR interferometry"	./data
"Plant-bacterial pathogen interactions mediated by type III effectors"	./data
"Relationship model of soil moisture and dielectric constant monitored with remote sensing"	./data
"Chitin-induced dimerization activates a plant immune receptor"	./data
